repo,path,url
tinyclub/elinux,zh/dev_portals/Security/Bootloader_Security_Resources/Bootloader_Security_Resources.subpage.md,https://github.com/tinyclub/elinux/blob/c37502e756f21a06b3f468be2523ace29ba4af6e/zh/dev_portals/Security/Bootloader_Security_Resources/Bootloader_Security_Resources.subpage.md
tinyclub/elinux,en/dev_portals/Security/Bootloader_Security_Resources/Bootloader_Security_Resources.subpage.md,https://github.com/tinyclub/elinux/blob/c37502e756f21a06b3f468be2523ace29ba4af6e/en/dev_portals/Security/Bootloader_Security_Resources/Bootloader_Security_Resources.subpage.md
einari/Bifrost-Site,API/Bifrost/Bifrost/Security/SecurityContextExtensions/SecurityContextExtensions.md,https://github.com/einari/Bifrost-Site/blob/d87a5cbe8468eabff8715e224c0dbce8c911923e/API/Bifrost/Bifrost/Security/SecurityContextExtensions/SecurityContextExtensions.md
einari/Bifrost-Site,API/Bifrost/Bifrost/Security/UserSecurityActor/UserSecurityActor.md,https://github.com/einari/Bifrost-Site/blob/d87a5cbe8468eabff8715e224c0dbce8c911923e/API/Bifrost/Bifrost/Security/UserSecurityActor/UserSecurityActor.md
einari/Bifrost-Site,API/Bifrost/Bifrost/Security/BaseSecurityDescriptor/BaseSecurityDescriptor.md,https://github.com/einari/Bifrost-Site/blob/d87a5cbe8468eabff8715e224c0dbce8c911923e/API/Bifrost/Bifrost/Security/BaseSecurityDescriptor/BaseSecurityDescriptor.md
einari/Bifrost-Site,API/Bifrost/Bifrost/Security/SecurityDescriptorBuilder/SecurityDescriptorBuilder.md,https://github.com/einari/Bifrost-Site/blob/d87a5cbe8468eabff8715e224c0dbce8c911923e/API/Bifrost/Bifrost/Security/SecurityDescriptorBuilder/SecurityDescriptorBuilder.md
Azure/Service-Fabric-Troubleshooting-Guides,Security/SecurityApi_CertGetCertificateChain - CTL accessibility - CRL slow warnings.md,https://github.com/Azure/Service-Fabric-Troubleshooting-Guides/blob/2c95b99cdac950a354c8d33098a6d0be26a75459/Security/SecurityApi_CertGetCertificateChain%20-%20CTL%20accessibility%20-%20CRL%20slow%20warnings.md
cscannell-inacloud/SQL-Docs,docs/reporting-services/security/reporting-services-security-and-protection.md,https://github.com/cscannell-inacloud/SQL-Docs/blob/677a75e7d149ff257ed8376a392806d17dca0640/docs/reporting-services/security/reporting-services-security-and-protection.md
OpenLocalizationTestOrg/azure-docs-pr15_cs-CZ,articles/security/azure-security-best-practices-software-updates-iaas.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr15_cs-CZ/blob/2685639de091e4acc39c760d4cdebc2b26978ae4/articles/security/azure-security-best-practices-software-updates-iaas.md
benchflow/monitors,environment/cpu/Godeps/_workspace/src/github.com/docker/docker/docs/security/security.md,https://github.com/benchflow/monitors/blob/5f8f8f9e00f20b601a8da1d555f78d2e92561de7/environment/cpu/Godeps/_workspace/src/github.com/docker/docker/docs/security/security.md
ovnicraft/tails,wiki/src/security/Numerous_security_holes_in_1.1.mdwn,https://github.com/ovnicraft/tails/blob/7cee9be9adfc8f4376839cc915228ab0398d119f/wiki/src/security/Numerous_security_holes_in_1.1.mdwn
ovnicraft/tails,wiki/src/security/Numerous_security_holes_in_0.21.mdwn,https://github.com/ovnicraft/tails/blob/7cee9be9adfc8f4376839cc915228ab0398d119f/wiki/src/security/Numerous_security_holes_in_0.21.mdwn
calebsmith411/azure-docs.pt-pt,articles/security/security-health-care-solution.md,https://github.com/calebsmith411/azure-docs.pt-pt/blob/f8b45c25881593e263daedbab635ae7fa943a73d/articles/security/security-health-care-solution.md
sdpais/Azure,articles/security/security-microsoft-virtual-academy.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/security-microsoft-virtual-academy.md
sdpais/Azure,articles/security/security-virtual-machines-overview.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/security-virtual-machines-overview.md
sdpais/Azure,articles/security/security-microsoft-trust-center.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/security-microsoft-trust-center.md
sdpais/Azure,articles/security/security-get-started-overview.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/security-get-started-overview.md
sdpais/Azure,articles/security/azure-security-getting-started.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/azure-security-getting-started.md
sdpais/Azure,articles/security/azure-security-data-classification.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/azure-security-data-classification.md
sdpais/Azure,articles/security/security-identity-management-overview.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/security-identity-management-overview.md
sdpais/Azure,articles/security/azure-security-pen-testing.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/azure-security-pen-testing.md
sdpais/Azure,articles/security/azure-security-cyber-services.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/azure-security-cyber-services.md
sdpais/Azure,articles/security/azure-security-services-technologies.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/azure-security-services-technologies.md
sdpais/Azure,articles/security/azure-security-response-center.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/azure-security-response-center.md
sdpais/Azure,articles/security/azure-security-disk-encryption.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/azure-security-disk-encryption.md
sdpais/Azure,articles/security/azure-security-architecture-overview.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/azure-security-architecture-overview.md
sdpais/Azure,articles/security/security-and-compliance-blog.md,https://github.com/sdpais/Azure/blob/abdc5de989fb53702825c0ce24c777584d085a8b/articles/security/security-and-compliance-blog.md
SuperVenus0725/evm_chain,docs/validators/security/security.md,https://github.com/SuperVenus0725/evm_chain/blob/96522f6e3190cc41dc08a2177517b85a81b1d091/docs/validators/security/security.md
xinghalo/flink_source,docs/deployment/security/security-ssl.md,https://github.com/xinghalo/flink_source/blob/cce23d9c3f8f42dfa348450f7107f65586bbf5a5/docs/deployment/security/security-ssl.md
xinghalo/flink_source,docs/deployment/security/security-kerberos.md,https://github.com/xinghalo/flink_source/blob/cce23d9c3f8f42dfa348450f7107f65586bbf5a5/docs/deployment/security/security-kerberos.md
EhanDuan/AWS-Associate-Developer-Certificate-Memo,security/security-memo.md,https://github.com/EhanDuan/AWS-Associate-Developer-Certificate-Memo/blob/1953610ceb9d4c838e6b5c5d4f9ff34483be12cc/security/security-memo.md
1980is/ccna,Security/Security Threats.md,https://github.com/1980is/ccna/blob/27f6d920537608588d35cea0b5da8e9adc1e2bd2/Security/Security%20Threats.md
1980is/ccna,Security/Port Security.md,https://github.com/1980is/ccna/blob/27f6d920537608588d35cea0b5da8e9adc1e2bd2/Security/Port%20Security.md
harshalawasthi/ConnectorDocs,articles/security/azure-security-disk-encryption-tsg.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-security-disk-encryption-tsg.md
harshalawasthi/ConnectorDocs,articles/security/azure-security-disk-encryption-faq.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-security-disk-encryption-faq.md
harshalawasthi/ConnectorDocs,articles/security/security-best-practices-and-patterns.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/security-best-practices-and-patterns.md
harshalawasthi/ConnectorDocs,articles/security/azure-security-threat-modeling-tool.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-security-threat-modeling-tool.md
harshalawasthi/ConnectorDocs,articles/security/security-azure-log-integration-faq.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/security-azure-log-integration-faq.md
harshalawasthi/ConnectorDocs,articles/security/azure-operational-security-best-practices.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-operational-security-best-practices.md
harshalawasthi/ConnectorDocs,articles/security/security-azure-log-integration-overview.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/security-azure-log-integration-overview.md
harshalawasthi/ConnectorDocs,articles/security/security-paas-applications-using-sql.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/security-paas-applications-using-sql.md
harshalawasthi/ConnectorDocs,articles/security/protect-personal-data-network-security.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/protect-personal-data-network-security.md
harshalawasthi/ConnectorDocs,articles/security/azure-service-fabric-security-overview.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-service-fabric-security-overview.md
harshalawasthi/ConnectorDocs,articles/security/security-management-and-monitoring-overview.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/security-management-and-monitoring-overview.md
harshalawasthi/ConnectorDocs,articles/security/security-paas-applications-using-storage.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/security-paas-applications-using-storage.md
harshalawasthi/ConnectorDocs,articles/security/azure-security-best-practices-vms.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-security-best-practices-vms.md
harshalawasthi/ConnectorDocs,articles/security/security-azure-log-integration-ad.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/security-azure-log-integration-ad.md
harshalawasthi/ConnectorDocs,articles/security/azure-service-fabric-security-checklist.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-service-fabric-security-checklist.md
harshalawasthi/ConnectorDocs,articles/security/security-internet-of-things-overview.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/security-internet-of-things-overview.md
harshalawasthi/ConnectorDocs,articles/security/azure-database-security-best-practices.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-database-security-best-practices.md
harshalawasthi/ConnectorDocs,articles/security/azure-security-iot-best-practices.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/azure-security-iot-best-practices.md
harshalawasthi/ConnectorDocs,articles/security/security-application-architecture-on-azure.md,https://github.com/harshalawasthi/ConnectorDocs/blob/9a52d063a6fd541d2b54df74d2cd532fa122fb81/articles/security/security-application-architecture-on-azure.md
bullhorn/novo-elements,projects/novo-examples/src/utils/security/security.md,https://github.com/bullhorn/novo-elements/blob/5e31543469cb2dc3b89114e1c9138abdda85f394/projects/novo-examples/src/utils/security/security.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/security-get-started-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/security-get-started-overview.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/azure-security-data-classification.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/azure-security-data-classification.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/azure-security-cyber-services.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/azure-security-cyber-services.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/security-virtual-machines-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/security-virtual-machines-overview.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/security-microsoft-trust-center.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/security-microsoft-trust-center.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/security-microsoft-virtual-academy.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/security-microsoft-virtual-academy.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/security-identity-management-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/security-identity-management-overview.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/azure-security-disk-encryption.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/azure-security-disk-encryption.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/azure-security-services-technologies.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/azure-security-services-technologies.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/azure-security-architecture-overview.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/azure-security-architecture-overview.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/azure-security-getting-started.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/azure-security-getting-started.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/azure-security-pen-testing.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/azure-security-pen-testing.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/azure-security-response-center.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/azure-security-response-center.md
OpenLocalizationTestOrg/azure-docs-pr16_de-DE,articles/security/security-health-care-solution.md,https://github.com/OpenLocalizationTestOrg/azure-docs-pr16_de-DE/blob/bf18172a4f9060051b3861ff8930d9f0303f7f10/articles/security/security-health-care-solution.md
Stoneboy/azure-docs.nl-nl,articles/security/security-get-started-overview.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/security-get-started-overview.md
Stoneboy/azure-docs.nl-nl,articles/security/azure-security-response-center.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/azure-security-response-center.md
Stoneboy/azure-docs.nl-nl,articles/security/azure-security-cyber-services.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/azure-security-cyber-services.md
Stoneboy/azure-docs.nl-nl,articles/security/security-virtual-machines-overview.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/security-virtual-machines-overview.md
Stoneboy/azure-docs.nl-nl,articles/security/security-identity-management-overview.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/security-identity-management-overview.md
Stoneboy/azure-docs.nl-nl,articles/security/azure-security-data-classification.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/azure-security-data-classification.md
Stoneboy/azure-docs.nl-nl,articles/security/security-microsoft-trust-center.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/security-microsoft-trust-center.md
Stoneboy/azure-docs.nl-nl,articles/security/security-health-care-solution.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/security-health-care-solution.md
Stoneboy/azure-docs.nl-nl,articles/security/azure-security-getting-started.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/azure-security-getting-started.md
Stoneboy/azure-docs.nl-nl,articles/security/azure-security-services-technologies.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/azure-security-services-technologies.md
Stoneboy/azure-docs.nl-nl,articles/security/security-microsoft-virtual-academy.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/security-microsoft-virtual-academy.md
Stoneboy/azure-docs.nl-nl,articles/security/azure-security-architecture-overview.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/azure-security-architecture-overview.md
Stoneboy/azure-docs.nl-nl,articles/security/azure-security-disk-encryption.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/azure-security-disk-encryption.md
Stoneboy/azure-docs.nl-nl,articles/security/azure-security-pen-testing.md,https://github.com/Stoneboy/azure-docs.nl-nl/blob/22be00fc02b303ef552273dbf5d2de83d2622e58/articles/security/azure-security-pen-testing.md
aliweiya/kauzoj,pieces/causes/security/safety/security-theater.md,https://github.com/aliweiya/kauzoj/blob/232c3df7355b7d5e9b3c31d103b666aa7fd253d7/pieces/causes/security/safety/security-theater.md
Roninwz/book-docs,node-guidebook/docs/engine/security/web-security.md,https://github.com/Roninwz/book-docs/blob/8f950e4d0429f472f0879fdecfb187b01705bd35/node-guidebook/docs/engine/security/web-security.md
waylau/servlet-3.1-specification,docs/Security/13.2 Declarative Security.md,https://github.com/waylau/servlet-3.1-specification/blob/00f4434b0dde635bf0e95893bcf9b52e998e0afd/docs/Security/13.2%20Declarative%20Security.md
waylau/servlet-3.1-specification,docs/Security/13.3 Programmatic Security.md,https://github.com/waylau/servlet-3.1-specification/blob/00f4434b0dde635bf0e95893bcf9b52e998e0afd/docs/Security/13.3%20Programmatic%20Security.md
bcgov/devhub-resources,resources/security/app_security_self_assessment.md,https://github.com/bcgov/devhub-resources/blob/8ad2202e339df4890b7435a8c2a69b701dad7f6e/resources/security/app_security_self_assessment.md
syu1/CS1520-Web-Applications,CS1520-Class-Information-master/CS1520-Class-Information-master/docs/presentations/security/security.md,https://github.com/syu1/CS1520-Web-Applications/blob/3530497734bb84d6eabd3095c1bbd9ac11cef899/CS1520-Class-Information-master/CS1520-Class-Information-master/docs/presentations/security/security.md
eyesight-pgs/notes,security/security.md,https://github.com/eyesight-pgs/notes/blob/d1f523a7a120ab671b9b2cecab903fc422128c8c/security/security.md
Hansmu/udemy-aws,security/security.md,https://github.com/Hansmu/udemy-aws/blob/8ddd5a648a35dc7423b78e1c74d311b6490cf1f1/security/security.md
amit-agilitics/SEBC_OLD,security/transport-layer-security.md,https://github.com/amit-agilitics/SEBC_OLD/blob/ce2666260f591c1a527672b922cb43c0da8aebab/security/transport-layer-security.md
bcc-code/bcc-code.github.io,docs/security/security-advisory.md,https://github.com/bcc-code/bcc-code.github.io/blob/f105bbcc82486dad45f5d2ba0b7c68362bef6977/docs/security/security-advisory.md
infrastructurebuilder/release-engineering,KB/Security/security.md,https://github.com/infrastructurebuilder/release-engineering/blob/df52d0208593c314dd0c67538ab8cc7c58ac1dd3/KB/Security/security.md
d-k-ivanov/docs,docs/Security/Security.md,https://github.com/d-k-ivanov/docs/blob/2b8fb0c21adb03e279c66b2ff283b1cd86aa260c/docs/Security/Security.md
evoblockchain/evoblock,docs/validators/security/security.md,https://github.com/evoblockchain/evoblock/blob/604771c31309891a043193dc0537cafbf18324e5/docs/validators/security/security.md
neondatabase/website,content/docs/security/security.md,https://github.com/neondatabase/website/blob/5cfe5021fca0baeb355485557ed18e6af5ce8449/content/docs/security/security.md
Campusoft/knowledge_base,architecture/security/security.md,https://github.com/Campusoft/knowledge_base/blob/3781125a5cc3036a086f7107acc5ccbe76f4fdce/architecture/security/security.md
remotion-dev/chromium,docs/security/security-labels.md,https://github.com/remotion-dev/chromium/blob/e8e2ce89699319d4ef7d495c798e5ff733706643/docs/security/security-labels.md
rukeni/TIL,security/security-key.md,https://github.com/rukeni/TIL/blob/5d741a433a916a176aa085c7c120c3555fa16547/security/security-key.md
gowoonsori/my-tech,spring/security/security_chain.md,https://github.com/gowoonsori/my-tech/blob/326a89aa5226fa374d89ef5274d640ddd92616d7/spring/security/security_chain.md
gowoonsori/my-tech,spring/security/security_context.md,https://github.com/gowoonsori/my-tech/blob/326a89aa5226fa374d89ef5274d640ddd92616d7/spring/security/security_context.md
lfch/etcd-io,security/security-release-process.md,https://github.com/lfch/etcd-io/blob/65e531103a5462fa77da624ea84a9312489a9b76/security/security-release-process.md
littlecong/SEBC_2017,security/transport-layer-security.md,https://github.com/littlecong/SEBC_2017/blob/90aeab6940c2af0997796e0628a3f15109552501/security/transport-layer-security.md
square/okhttp,docs/security/security.md,https://github.com/square/okhttp/blob/ee1ba4656d80ed62485387217271c7fa31dc888e/docs/security/security.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/security-microsoft-trust-center.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/security-microsoft-trust-center.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/azure-security-disk-encryption.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/azure-security-disk-encryption.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/azure-security-data-classification.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/azure-security-data-classification.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/security-identity-management-overview.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/security-identity-management-overview.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/azure-security-response-center.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/azure-security-response-center.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/security-health-care-solution.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/security-health-care-solution.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/security-virtual-machines-overview.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/security-virtual-machines-overview.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/azure-security-architecture-overview.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/azure-security-architecture-overview.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/security-microsoft-virtual-academy.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/security-microsoft-virtual-academy.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/azure-security-services-technologies.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/azure-security-services-technologies.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/azure-security-pen-testing.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/azure-security-pen-testing.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/security-get-started-overview.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/security-get-started-overview.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/azure-security-cyber-services.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/azure-security-cyber-services.md
wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md,articles/security/azure-security-getting-started.md,https://github.com/wreyesus/azure-content-eses-articles-app-service-web-app-service-web-staged-publishing-realworld-scenarios.md/blob/addd81caca263120e230109b811593b939994ebb/articles/security/azure-security-getting-started.md
liangruibupt/aws-is-how,security/Security-Scan-Your-Code-CloudFormation.md,https://github.com/liangruibupt/aws-is-how/blob/3121a70cfa634237ef0eaf76303d4b60d13edbfa/security/Security-Scan-Your-Code-CloudFormation.md
shanezhiu/noapes.io,content/drafts/security/app-security.md,https://github.com/shanezhiu/noapes.io/blob/f997a50cd4757245245ff782702c747a7f1340bb/content/drafts/security/app-security.md
johninch/Roundtable,docs/FullStackDeveloper/security/2_password_security.md,https://github.com/johninch/Roundtable/blob/d506278e69849652aa9e973d30706e5b3c39cd40/docs/FullStackDeveloper/security/2_password_security.md
Manoj4you/Manoj-Kumar,docs/guides/native/security/security-tip.md,https://github.com/Manoj4you/Manoj-Kumar/blob/c1855474b03e0dadb5dfce8123fa21c2bc6344cd/docs/guides/native/security/security-tip.md
Manoj4you/Manoj-Kumar,docs/guides/dotnet/security/security-cover.md,https://github.com/Manoj4you/Manoj-Kumar/blob/c1855474b03e0dadb5dfce8123fa21c2bc6344cd/docs/guides/dotnet/security/security-cover.md
cy-org/conceptual-core-docs,docs/standard/security/key-security-concepts.md,https://github.com/cy-org/conceptual-core-docs/blob/a2d753040db8c7633b5ebd8764f80b1738a96652/docs/standard/security/key-security-concepts.md
cy-org/conceptual-core-docs,docs/standard/security/role-based-security.md,https://github.com/cy-org/conceptual-core-docs/blob/a2d753040db8c7633b5ebd8764f80b1738a96652/docs/standard/security/role-based-security.md
